1.650083997873788288e-01,4.463689807951847222e-01,5.359508855261916477e-02,3.338623725381154733e-02,3.016412936110057230e-01
1.823381713762622092e-01,4.616466743667856365e-01,5.614752822173778302e-02,3.713027922475347492e-02,2.627373468104609033e-01
1.917506412217415135e-01,4.656254876271457288e-01,6.294525733257354261e-02,4.426130965576669657e-02,2.354173041627725393e-01
2.386708210599932101e-01,4.312512218835590772e-01,6.886130186439616552e-02,5.161912355619997783e-02,2.095975316358515972e-01
2.439109732164778388e-01,4.146016373807699940e-01,7.925046507215478819e-02,6.364403485299670316e-02,1.985928894776006481e-01
1.961510668147901093e-01,4.017788248489541081e-01,1.005062150978057733e-01,9.280712391283518770e-02,2.087567693256148493e-01
1.961510668147901093e-01,4.017788248489541081e-01,1.005062150978057733e-01,9.280712391283518770e-02,2.087567693256148493e-01
3.211222828244520988e-01,2.948422789410434786e-01,9.086474552085380130e-02,1.268479676734551587e-01,1.663227250401954349e-01
3.264571465770977898e-01,2.375531072554095957e-01,8.634252141635015421e-02,2.069195057744706023e-01,1.427277189766718857e-01
2.480884586765818023e-01,2.143796087426551589e-01,8.191561257616085390e-02,3.242283006599339656e-01,1.313880193446682609e-01
1.714956638680424639e-01,2.013697164187027155e-01,7.382779349446312589e-02,4.342768661028150734e-01,1.190299601159766907e-01
1.765350270920854059e-01,1.796054439951763337e-01,6.091104925723753866e-02,4.801292775879754671e-01,1.028192020675252755e-01
1.692956827780219276e-01,1.660933341040647104e-01,5.343542789935933762e-02,5.158358087450820584e-01,9.533974647347202847e-02
1.692956827780219276e-01,1.660933341040647104e-01,5.343542789935933762e-02,5.158358087450820584e-01,9.533974647347202847e-02
1.749111449720250622e-01,1.534896535761361702e-01,4.829343929691080894e-02,5.310549612636241701e-01,9.225080089130383021e-02
1.661894869461758295e-01,1.433404403056445786e-01,4.675655110605731607e-02,5.490765077519413895e-01,9.463701389018092103e-02
1.548958320163353886e-01,1.335600261999711769e-01,4.742590822707370979e-02,5.632954037346670217e-01,1.008228298219527447e-01
1.410491776567573685e-01,1.241731036066325011e-01,4.998323854996575277e-02,5.741780000528492467e-01,1.106164801337950893e-01
1.410491776567573685e-01,1.241731036066325011e-01,4.998323854996575277e-02,5.741780000528492467e-01,1.106164801337950893e-01
1.350848989014536983e-01,1.137965464033062479e-01,5.371524677356064731e-02,5.748627909049077722e-01,1.225405170167716551e-01
1.338098797129243789e-01,1.037955105636013536e-01,5.847486096198419719e-02,5.670867974798271538e-01,1.368329512816629234e-01
1.244892009784797776e-01,9.806526953997135587e-02,6.461465080225091417e-02,5.581533849453411689e-01,1.546774937339567002e-01
1.103159860168413942e-01,9.746005544262238696e-02,7.139763258403906965e-02,5.456294181773234664e-01,1.751969077791736273e-01
